AyanBaqurMoarsmenComplete_0508,Moarsmen_on_the_Shores_(Ayan_Baqur),,,Player has completed the Ayan Baqur portion of Moarsmen on the Shores
MutilatedFeather_PickUp,Don't_Feed_the_Fowl,,,Pickup timer on Mutilated Turkey Feather.
DeservesHomecomingFlag,,,,You deserve a Homecoming Flag!
EggRetrievalTopHatWait,,,,Cooldown for Egg Retrieval Top Hat reward
CrystalLordHunterComplete,Aun_Golem_Hunters,,,You've received a key from Tahuirea.
GaveGeraineHeart7,Geraine's_Hosts,,,quest timer
mosswartworshipperkillcount,Mosswart_Worshipper_Kill_Task,,,Mosswart Worshipper Kill Counter
SpectralBushiKillTask,Spectral_Bushi_Kill_Task,,,Spectral Bushi Kill Task
RuschkKillTask,Ruschk_Kill_Task,,,Ruschk Kill Task
DeewainCompleted0211,Deewain's_Dark_Cavern,,,Player has turned in Energy Infused Rock
hotcoalpickuptimer,Assault_on_Frost_Haven,,,Picked up Hot Coal
MottledCarenziKillTask,Mottled_Carenzi_Kill_Task,,,Mottled Carenzi Kill Task
KillTaskApostateVirindiLow_0710,The_Empyrean_Portalspace_Stabilizer,,,Low level kill task for The Empyrean Portalspace Stabilizer Quest.
BestowerFletching1,Bestowers'_Guild_of_Dereth,,,Fletcher
NanjouStockadeSwordPickup,Nanjou_Stockade,,,quest timer
PlayerReceivedWhisperingBladeToken,,,,Check to see if player has already received Whispering Blade Token
SarcophagusKillCount,Sarcophagus_Kill_Task,,,SarcophagusKillCount
ColoredPortal2Blue,Rynthid_Training,,,Player flag for colored portal in Rynthid Assessment.
GauntletStage5MyQuest,,,,NPC quest for room dividing in 5..
ExplorationMarkersFoundInGroupD,Dereth_Exploration,,,Amount of Group D Exploration Markers found.
RiddleBed,Gaerlan's_Citadel,,,Player has received the corresponding Riddle.
QualityImprintingMote_Pickup,Gift_Box_Quest,,,Player has picked up the Quality Imprinting Mote at the bottom of Crystal Mine Extreme.
MumiyahHuntingNeftet,,,,Mumiyah Hunting Neftet
blackdeathcatacombsquidditywait,Black_Death_Catacombs_Quiddity_Seed_Quest,,,Completed Black Death Catacombs Quiddity Seed Quest
RangedMasteryChange,Non-quest,,,Changed Ranged Mastery.
DericostWave4Complete,,,,Player has completed Wave 4
TorgashsTasks,Torgash's_Tasks,,,Torgash's Tasks
OnJesterPart2,,,,quest timer
EventGrievverKiller,Retired,,,Player has killed this event boss
IllGottenRewards3,The_Callous_Heart_Quest_(Low),,,Player has handed a reward gem to Kai and has two more trips.
AvariceRewarded_0813,,,,quest timer
PluckerofEyes_Repeat,Eye_of_T'thuun_Quest,,,Player as completed Eye of Tthuun Quest once.
EventBanderlingKiller,Retired,,,Player has killed this event boss
GreaterShadowArmorSho2,Retired,,,Greater Sho Shadow Armor 2
ShadowTouchedVirindiQuidioxKillTask,Shadow-touched_Virindi_Quidiox_Kill_Task,,,Shadow-touched Virindi Quidiox Kill Task
SiraluunClawHairpinMarsh1204,Siraluun_Claw,,,You have turned in this item already.
CraftingForgeCompleted0710,Crafting_Forges,,,Completed one of the Crafting Forges
spectralminionkillcount,Spectral_Minion_Kill_Task,,,Spectral Minion Kill Counter
TempleCunningSpoken,The_Temple_of_Ixir_Zi,,,Fellowship has spoken to the Cunning Statue.
spectralnanjoushoujenkillcount,Spectral_Nanjou_Shou-jen_Kill_Task,,,Spectral Nanjou Shou-jen Kill Counter
SclavusSlayer,,,,Players has collected and worn the flesh of several sclavus.
GuppyCounter,Fishing,,,Number of Minnows turned in.
RossuMortaLoyaltyReset,Loyalty_Reset_Quest,,,Loyalty with Rossu Morta faction reset
ReignofTerrorStarted_0511,Renegade_Mace_Quest,,,Spoke with Sergeant Maloth
ReceivedSmallIceTotem,Ruschk_Kill_Task,,,Player received Small Ice Totem
HarbingerRaiseAlchemy,Harbinger,,,I want to raise this skill.
DCADeathStatueCooldown,Derethian_Combat_Arena,,,Player has used the Statue of Death in Derethian Combat Arena
DiseasedCarnivorousLiver_Counter,Carenzi_Plague,,,Player Diseased Carnivorous Carenzi Liver Counter.
GauntletStage6Complete,Gauntlet,,,Player completed Stage 6 in Gauntlet.
SandMiniThree_Wait_0511,The_Crystal_Amulet_of_the_A'nekshay,,,Green Amulet quest
LargeBagofFood_Pickup,Monouga_Feeding_Pit_Quest,,,Player has picked up Large Bag of Food
JesterReachedCell,Releasing_Jester,,,quest timer
MhoireCastleGotAccess,Guardians_of_Mhoire_Castle,,,quest timer
ChestQuestUnlockedHighPOIB,,,,Opened a ChestQuestUnlockedHigh.
KilltaskOlthoiDrone,Olthoi_Drone_Kill_Task,,,Olthoi Drone Kill Task
FoundryofIzexiStarted_1212,Foundry_of_Izexi_Quest,,,Player has started Foundry of Izexi Quest.
GaveOlthoiScoutNote7,Olthoi_Weapons_Quest,,,Turned in a note
ExplorationMarkersThemes,Dereth_Exploration,,,Theme Group of Exploration Markers found.
BulbofMornings_Flag,Harvesting_the_Bulb_of_Mornings,,,Player has completed Releasing the Light quest.
GreaterShadowArmorAluvian2,Retired,,,Greater Aluvian Shadow Armor 2
shiveringstoneminor,Shivering_Stone_Quest,,,Shivering Stone Minor Quest
ChestBlackMarrowBurningTower0205,Black_Marrow_Reliquary,,,You have opened this chest already.
chestchorizite51327,Hive_Warrior_Pincer_Quest,,,Used Chorizite Chest in Hive Warrior Mound
incendiarygudardianKillTask,,,,incendiarygudardianKillTask
NoteMarionaPickup,An_Aun_Hea_Romance,,,Hea Toneawa and Aun Mariona quest You can only pickup up NoteMariona once a day.
CandleRunProgress,Reception_Games,,,Candle Run progress tracker and timer
BucketAdja,The_Caliginous_Bethel,,,Adja Well Bucket
MhoireCastleFlagCounter,Guardians_of_Mhoire_Castle,,,quest timer
ArtsCraftsFletchingMid,,,,Player has turned in mid Fletching item.
ChestQuestLockedMidPOIA,,,,Opened a ChestQuestLockedMid.
HollowNoteAcademyPickUp,Arcanum_Furniture,,,Player has picked up the HOllow Minion Note
EventMidSclavusKiller,Retired,,,Player has killed this event boss
mumiyahdaggercollectionwait,The_Crystal_Sword_of_the_A'nekshay,,,mumiyah sacrificial dagger collection wait
PickedUpZharalimEmblem,Decrepit_Tower_Quest,,,You've picked up a Crest of the Shagar Zharala.
TouchedPvPHateEffigy600205,Mausoleum_of_Cruelty_Quest,,,You received an XP award from the Effigy of Cruelty
MartineMask,Gaerlan's_Citadel,,,Player has picked up the Mask.
ShadowShardoftheBlackSpear_Pickup,Splitting_Grael_(Mid),,,Player has picked up Shard of the Black Spear
50to11BrokerContractsA,Broker_Contracts,,,Tracks which quests have been completed for Contract Brokers quest
JesterPart1Wait,Releasing_Jester,,,quest timer
ApostateOverseerMaskPickedUp,Atamarr_Tasks,,,You have obtained a Apostate Overseer Mask.
chestchorizite51280,Liberation_of_Uziz,,,Used Chorizite Chest in Virindi Edifice
sparkingstoneminor,Sparking_Stone_Quest,,,Sparking Stone Minor Quest
ReefhuntersReckReckGreen112,Lord_Test,,,Reefhunters Riddle
nyrlehamoarsmankillcount,Nyr'leha_Moarsman_Kill_Task,,,Nyr'leha Moarsman Kill Counter
TwistedRefugeKillCount,Geraine's_Hosts,,,Player has killed a crystal in Twisted Refuge.
GaraktarsBlood_Pickup,Splitting_Grael_(Low),,,Player has picked up Garaktars Blood
TouchedPvPHatePillar600205,Mausoleum_of_Cruelty_Quest,,,You touched the Pillar of Cruelty
ArtsCraftsFletchingLow,,,,Player has turned in low Fletching item.
CloneKillerLow,Retired,,,Player has killed a low replica statue and can enter the low statue dungeon.
ChestQuestLockedLowLichHut,,,,Opened a ChestQuestLockedLowLichHut.
PortalSpacePermissionGiven,Portal_Space_Research,,,Player has received permission to enter the Portal Space dungeon. Created for the March 2004 revision.
SplitGraelMidComplete0806,Splitting_Grael_(Mid),,,Player has completed Splitting Greal Mid
KillTaskRynthidWisps0813,Kill:_Empowered_Wisps,,,kill counter
AmeliaToysTurnedInCount,Amelia's_Lost_Toys,,,Keeps track of how many toys a player has turned in to Amelia
TanaeGiven,Palenqual's_Living_Weapons,,,Aun Shimauri will give players permission to enter the Palenqual dungeon only once per month.
ColoredPortal4Red,Rynthid_Training,,,Player flag for colored portal in Rynthid Assessment.
elementalkillcount,Elemental_Kill_Task,,,Elemental Kill Counter
ArtsCraftsAlchemyMid,,,,Player has turned in mid alchemy item.
ColoredPortal5Yellow,Rynthid_Training,,,Player flag for colored portal in Rynthid Assessment.
DrudgeLurkerKillTask,Drudge_Lurker_Kill_Task,,,Drudge Lurker Kill Task
BestowerMace2,Bestowers'_Guild_of_Dereth,,,Skullcrusher
SecondSisterStarted_1112,Harvesting_the_Bulb_of_Harvests,,,Player has started Harvesting the Bulb of Harvests quest.
HasSnowGlobeCabin,Non-quest,,,Player has recieved the Snowy Cabin Snowglobe.
HouseDeedMid,,,,House Deed Mid
KeepSupply,,,,Timer for Keep supply bonus reward
RuschkAspectofGrael_Start,Ruschk_Aspect_of_Grael_Quest,,,Player has started the Ruschk Aspect of Grael Quest
SpiritDefendedWait,Defeat_Hoshino_Kei,,,Timer for defending a spirit in Hoshino Must Die.
ColoredPortal1Blue,Rynthid_Training,,,Player flag for colored portal in Rynthid Assessment.
AnekshayGemofLesserKnowledgeTimer_Monthly,non-quest,,,Monthly timer for turning in up to 10 A'nekshay Gems of Lesser Knowledge.
OrdersMorgluukPickedUp,Blackmire_Lore,,,Picked up the orders from Morgluuk.
BlueBlanketGivenComplete,Colosseum_Bosses,,,Flagged to use Arena of Pumpkin King
ChestQuestLockedNewbiePOID,,,,Opened a ChestQuestLockedNewbie.
SiraluunClawHairgelLittoral1204,Siraluun_Claw,,,You have turned in this item already.
ShroudVirindiOct01,,,,Virindi Shroud
MeleeMasteryChange,Non-quest,,,Changed Melee Mastery.
GregorsCarefullyRolledScrollPickedUp,Bloodstone_Investigation,,,Pickup timer for carefully rolled scroll
SiraluunClawHairgelKithless1204,Siraluun_Claw,,,You have turned in this item already.
BraceletFrigidPickup,Empyrean_Ice_Propylaeum_Quest,,,Player has picked up Frigid Bracelet
viridiananekshenkillcount,Viridian_A'nekshen_Kill_Task,,,Viridian A'nekshen Kill Counter
GeraineHeart5,Geraine's_Hosts,,,quest timer
KillTaskSpectralBushi0812,Spectral_Bushi_Kill_Task,,,KillTaskSpectralBushi0812
HarbingerRaiseDeception,Harbinger,,,I want to raise this skill.
PolarDilloKills,Polardillo_Kill_Task,,,Polar Dillo Kill Counter
HoshinoMnemosyne1,Hoshino_Fortress_Infiltration,,,quest timer
KillTaskRynthidCrystalsWait,,,,quest timer
ChestQuestUnlockedLowRatNest,,,,Opened a ChestQuestUnlockedLowRatNest.
DefeatingVaeshok,Defeating_Vaeshok,,,Defeating Vaeshok
UsedLumWisp5k,Hidden_Presents,,,Player used Luminance Wisp.
CarenziRaceBetterR7,Carenzi_Races,,,Bet on Racer 7
TouchedPvPHatePillar200205,Mausoleum_of_Bitterness_Quest,,,You touched the Pillar of Bitterness
SiraluunClawHairpinKithless1204,Siraluun_Claw,,,You have turned in this item already.
SpokeToFadsahil,Retired,,,Player has spoken to Fadsahil al-Tashbi and been given the info on the quest.
ChestQuestLockedExtremePOIF,,,,Opened a ChestQuestLockedExtreme.
NovQuest6,,,,Novemeber Quest 6
WitheredAtollStaff0105,Withered_Weapons,,,Soulless Staff pickup
KillTaskGuardianStatue,,,,quest timer
ArcanumAlchemistSpoken2,,,,Player has spoken to the Arcanum Alchemist the second time.
RuschkShardoftheBlackSpear_Pickup,Ruschk_Aspect_of_Grael_Quest,,,Player has picked up Ruschk Shard of the Black Spear
muckymoarsmankillcount,Mucky_Moarsman_Kill_Task,,,Mucky Moarsman Kill Counter
DeepCorruptedEssenceArmorCount,Non-quest,,,Corrupted Essence turn in counter for Armor Piece
SAHighAcolyteDead,,,,NPC Check for total critters killed
MossyHerb,Trade_Alliance_Quest,,,Allowed to pickup Mossy Herb
CoffinQuestLockedLowHoltburgDungeon,,,,Opened a CoffinQuestLockedLowHoltburgDungeon.
NanjouStockadeStarted_1012,Nanjou_Stockade,,,quest timer
KillagurgCrittersKilled,Colosseum_Bosses,,,Player has killed a creature found in Killagurg
ColoredPortal1Green,Rynthid_Training,,,Player flag for colored portal in Rynthid Assessment.
SiraluunClawHairgelTimber1204,Siraluun_Claw,,,You have turned in this item already.
GrievverShredderKillTask,Grievver_Shredder_Kill_Task,,,Grievver Shredder Kill Task
RiddleTomorrow,Gaerlan's_Citadel,,,Player has received the corresponding Riddle.
ColosseumBoss10xPass,Colosseum_Bosses,,,Access timer for Gladiator Diemos Pass
mhoireSWpass,Castle_of_Lord_Mhoire_Quest,,,quest timer
PalenqualWaaikaGiven,Palenqual's_Living_Weapons,,,This stamp will alert Aun Imeitanua upon give that they have already spoken with him and should return the item.
LumAugSkillQuest,XP_Augmentation,,,Counter for Augmentation Skill Gem
KillTaskTentacleofTthuun_0908,Weeding_of_the_Deru_Tree,,,Tentacle of Tthuun Kill Task
AtamarrDone,Atamarr_Tasks,,,Completed an Atamarr task
LegendaryQuestsA,,,,BitField Stamp for Legendary Quests Completed
BraceletIncalescentPickup,Empyrean_Fire_Propylaeum_Quest,,,Player has picked up Incalescent Bracelet
EggRetrievalProgress,,,,Questbit Tracker for Egg Retrieval
MhoireBrand1Pickup,Guardians_of_Mhoire_Castle,,,quest timer
SPOKEWITHFALLENMGR,Crystal_Minds_and_Shattered_Souls,,,was in robbed warehouse
UnfinishedDericostPhylactery_Pickup,Ruschk_Aspect_of_Grael_Quest,,,Player has picked up Unfinished Dericost Phylactery
PoHWrongItemTurnIn,Aerbax's_Prodigal_Lugian,,,Player has turned the wrong item into Pillar of Heart
PickedUpShadeIronOreHammer,Shade_Iron,,,Picked up Shade Iron Ore Hammer
ParadoxGrubKillTask,,,,Paradox Grub Kill Task
IDOQStarted_0413,,,,quest timer
SpiketoothsHead_PickupTimer,Putrid_Moar_Kill_Task,,,Player has picked up Spiketooths Head
CasinoVIPPortalAccess,,,,Access Pass for Casino VIP Portals
TotalGolemMagmaExarchDead,Magma_Golem_Exarch_Kill_Task,,,You have killed some Magma Golem Exarchs
WeakenedHarbingerReflectiveShard,Weakened_Harbinger_Quest,,,Weakened Harbinger Reflective Shard pickup timer
GurukMarauderKillTask,Guruk_Marauder_Kill_Task,,,Guruk Marauder Kill Task
LargeTome3PickupTimer,Strathelar_Royal_Cloak_Quest,,,Picked up Large Tome in Warded Dungeon Passage
BlackMarketBlackCoralGolemKilltask,Black_Coral_Golem_Kill_Task,,,Black Coral Golem Kill Task
ColoredPortal4Yellow,Rynthid_Training,,,Player flag for colored portal in Rynthid Assessment.
AngerSplinterPickup,Seed_of_Power,,,quest timer
HarbingerRaiseAxe,Harbinger,,,I want to raise this skill.
CaoCaoFirstSpeak,Oswald's_Dirk_Quest,,,TBD
SpearStatuePickUp,Retired,,,Player has picked up this weapons and cannot pick up another one for 1 day
NyrlehaMoarsmanKillTask,Nyr'leha_Moarsman_Kill_Task,,,Nyr'leha Moarsman Kill Task
shiveringstonemajor,Shivering_Stone_Quest,,,Shivering Stone Major Quest
BlueFacePaintTurnIn,Lunnum's_Return,,,Player turned in Blue Face Paint
solidmukkirorbnotespickup,Faces_of_the_Mukkir_(Mid),,,Timer for Halmera's Encoded Notes pickup
spectralmagekillcount,Spectral_Mage_Kill_Task,,,Spectral Mage Kill Counter
DiseasedPolarLiver_Completed,Carenzi_Plague,,,Player has found 4 Diseased Polar Carenzi Livers.
GeraineHeart7,Geraine's_Hosts,,,quest timer
NinjaAcademyFinished_0812,Ninja_Academy,,,quest timer
EnterHarbingerIssk,Harbinger,,,Issk said you can enter the dungeon.
KillTaskGuardianStatueWait,,,,quest timer
MorgluukKiller,Retired,,,You were one of the first people to kill Morgluuk.
magshuthmoarsmenkillcount,Magshuth_Moarsmen_Kill_Task,,,Magshuth Moarsmen Kill Counter
RitualTimeCompleted_0411,Halt_Dericost_Ritual_Quest,,,Cooldown for Halt Dericost Ritual Quest
ColoArenaFourAccess,Colosseum_Arena,,,Access to Colo Arena Four
TumerokWarSpearQuest,,,,Tumerok War Spear Quest
DiseasedPolarLiver_Counter,Carenzi_Plague,,,Player Diseased Polar Carenzi Liver Counter.
ChestQuestUnlockedLowDungeonFern,,,,Opened a ChestQuestUnlockedLowDungeonFern.
GaerlanDagger,Gaerlan's_Citadel,,,Player has received the corresponding reward.
FindMumiyahDeviceWait,,,,Mumiyah Device Wait
KillTaskThreeEyedSnowmanwait,Three_Eyed_Snowman_Kill_Task,,,Three Eyed Snowman Kill Task Wait timer
ChestQuestUnlockedMidPOID,,,,Opened a ChestQuestUnlockedMid.
HopeslayerSkull,Empyrean_Cloister_Quest,,,Skull of Avoren Palacost
MartinAidComplete,,,,Players have made their choice about helping Martine.
HopeslayerSingularity,Virindi_Servant's_Amulet_Quest,,,Fragment of the Singularity
RynthidMinionsKillTask,Kill:_Rynthid_Minions,,,Rynthid Minions Kill Task
TempleArbiterSpoken,The_Temple_of_Ixir_Zi,,,Fellowship has spoken to the Arbiter.
BulbofHarvestsSeedGiven,Harvesting_the_Bulb_of_Harvests,,,Player has been given the Seed of Essence.
TestHookerQuest,,,,Hookin ain't easy.
SkillReset30Day,Attribute_and_Skill_Redistribution,,,Used your 30 day skill reset at Asheron's Castle
CrystalIdolNeftetKillTask,The_Crystal_Idol_of_the_A'nekshay,,,Crystal Idol Kill Task
MGHExtremeCompleted,Monthly_Game_Hunter,,,Monthly Game Hunter Kill Task wait timer.
SummoningAdepts_Flag,Whispering_Blade_Chapterhouse_Access,,,Access granted to the Summoning Chamber and Binding Realm
GaerlanWar4,Gaerlan's_Citadel,,,Player has received the War 4 reward.
ChestQuestLockedLowPOIA,,,,Opened a ChestQuestLockedLow.
ChestQuestUnlockedLowPOIG,,,,Opened a ChestQuestUnlockedLow.
KillTaskSpectralMinionsCompleted0812,Spectral_Minion_Kill_Task,,,KillTaskSpectralMinionsCompleted0812
FirstContact_FirstCompletion,First_Contact,,,First completion of the First Contact quest
ColoArenaFiveWait,Colosseum_Arena,,,Cooldown for Colo Arena Five
BookcaseNoir1,Noir_Assassination_Investigation,,,You've moved the bookcase.
GolemPlatinumKingSlayerQuest,Platinum_Golem_Mountain_King_Kill_Task,,,You are on the Mud Golem Sludge Lord Slayer Quest
remoransearaptorkillcount,Remoran_Sea_Raptor_Kill_Task,,,Remoran Sea Raptor Kill Counter
ArtsCraftsAlchemyHigh,,,,Player has turned in high alchemy item.
GaveOlthoiScoutNote5,Olthoi_Weapons_Quest,,,Turned in a note
HeaBoneHeadTimer,Hea_Bone_and_Hide_Shirt_Quest,,,Timer for reward from Hagras Head
grievverV,Grievver_Violator_Kill_Task,,,Grievver Violator Kill Task
BagPuzzleFailed,,,,You picked the wrong contents for one of the bags.
MenhirRubbleCPickUp,Olthoi_Queen_Quest,,,Player has picked up MenhirRubbleC_xp and cannot pick it up again for one day
MagshuthMoarsmenKillTask,Magshuth_Moarsmen_Kill_Task,,,Magshuth Moarsmen Kill Task
pookytokenpickuptimer,Fuzzy_Bunny_Slayer_Quest,,,Picked up Pooky Token
TunnelOfLoveCoolDown,Tunnel_of_Love_Quest,,,Timer for turn in of Butterscotch Suckling to Xireri
DireChampDireHuntTitle,Dire_Champions,,,Player has received the title Dire Huntsman.
HarbingerRaiseSword,Harbinger,,,I want to raise this skill.
OilGiven,,,,Blacksmith gave the Oil
ApplicationGiven,Retired,,,Turned over the Application Form
HastarsEssence_Pickup,Splitting_Grael_(Mid),,,Player has picked up Hastars Essence
KillTaskGolemSamuraiCompleted0812,Golem_Samurai_Kill_Task,,,KillTaskGolemSamuraiCompleted0812
AtamarrCopper,Atamarr_Tasks,,,Atamarr Copper Cog Craftmaster flag
ReceivedNewYearsGift0105,,,,You have received a New Year's gift!
NinjaAcademyStarted_0812,Ninja_Academy,,,quest timer
RynthidArtifactsWait_0813,Rynthid_Artifact_Collection,,,quest timer
PrismFragmentLightningGiven,Empyrean_Lightning_Propylaeum_Quest,,,Player has turned in the Lightning Fragment
ColoredPortal1White,Rynthid_Training,,,Player flag for colored portal in Rynthid Assessment.
PheraionsSanctum_Flag,Pheraion's_Sanctum_Quest,,,Access granted to Pheraions Sanctum
ShadeIronStarted,Shade_Iron,,,Shade Iron Started
HarbingerRaiseLife,Harbinger,,,I want to raise this skill.
RynthidSlayersKillTask,Kill:_Rynthid_Slayers,,,Rynthid Slayers Kill Task
NeftetFreeHatsheputWait,Slave_Master_Quest,,,Neftet Free Hatsheput Wait
SplinterUlgrimSawato,Retired,,,Found Splinter5 of Ulgrim's Wand.
ShadowArmorAluvian1,Retired,,,Aluvian Shadow Armor 1
UntranslatedBoundFalatacotFragment_Pickup,Whispering_Blade_Chapterhouse_Access,,,Player has picked up the Untranslated Bound Falatacot Fragment
sparkingstonemajor,Sparking_Stone_Quest,,,Sparking Stone Major Quest
GreaterShadowArmorSho1,Retired,,,Greater Sho Shadow Armor 1
VendorTimaruArmorer,Non-quest,,,Timaru NPCs will recognize players who return to them within the next 60 minutes
